ts,factory,line,pass,fail,yield_pct,avail_pct,perform_pct,oee_pct
2026-09-18T12:00:00Z,Coating,COT02,2063,68,96.83,83.33,79.91,64.47
2026-09-18T12:00:00Z,Coating,COT03,1510,24,98.46,71.67,71.32,50.32
2026-09-18T12:00:00Z,Packaging,PKG04,1884,127,93.68,100.0,67.04,62.8
2026-09-18T12:00:00Z,Packaging,PKG05,1091,160,87.18,83.33,57.77,41.97
2026-09-18T12:00:00Z,Packaging,PKG06,1659,163,91.08,71.67,82.0,53.52
2026-09-18T12:00:00Z,Packaging,PKG07,941,101,90.33,91.67,47.36,39.22
2026-09-18T12:00:00Z,Packaging,PKG08,1257,132,90.51,60.0,72.35,39.29
2026-09-18T12:00:00Z,Kitting,KIT03,80,2,97.82,3.33,81.66,2.66
2026-09-18T12:00:00Z,Kitting,KIT04,2550,58,97.78,88.33,89.45,77.27
2026-09-18T12:00:00Z,Kitting,KIT05,272,9,96.69,15.0,64.57,9.36
2026-09-18T12:00:00Z,Kitting,KIT07,1381,11,99.24,53.33,87.0,46.05
2026-09-18T12:00:00Z,Kitting,KIT08,1728,29,98.35,75.0,75.58,55.75
2026-09-18T13:00:00Z,Assembly,ASM02,1924,81,95.94,78.33,85.33,64.13
2026-09-18T13:00:00Z,Assembly,ASM05,2290,73,96.92,88.33,83.58,71.56
2026-09-18T13:00:00Z,Molding,MLD03,1186,40,96.78,60.0,72.93,42.35
2026-09-18T13:00:00Z,Molding,MLD04,2010,19,99.08,83.33,73.77,60.91
2026-09-18T13:00:00Z,Molding,MLD05,1230,80,93.91,83.33,54.18,42.4
2026-09-18T13:00:00Z,Molding,MLD07,463,15,96.79,28.33,64.87,17.79
2026-09-18T13:00:00Z,Coating,COT01,764,20,97.42,55.0,59.39,31.82
2026-09-18T13:00:00Z,Coating,COT02,1535,48,96.96,63.33,78.11,47.97
2026-09-18T13:00:00Z,Coating,COT03,1272,32,97.55,66.67,65.22,42.41
2026-09-18T13:00:00Z,Packaging,PKG04,1194,78,93.88,58.33,72.67,39.79
2026-09-18T13:00:00Z,Packaging,PKG06,2053,190,91.55,90.0,80.38,66.22
2026-09-18T13:00:00Z,Packaging,PKG07,1115,128,89.73,93.33,55.5,46.48
2026-09-18T13:00:00Z,Packaging,PKG08,2046,203,90.96,100.0,70.3,63.95
2026-09-18T13:00:00Z,Kitting,KIT03,1413,21,98.5,63.33,75.52,47.12
2026-09-18T13:00:00Z,Kitting,KIT04,2201,42,98.14,78.33,86.75,66.69
2026-09-18T13:00:00Z,Kitting,KIT07,2346,30,98.72,96.67,81.94,78.19
2026-09-18T13:00:00Z,Kitting,KIT08,1396,13,99.06,60.0,75.75,45.02
2026-09-18T14:00:00Z,Assembly,ASM01,3137,66,97.93,100.0,94.21,92.25
2026-09-18T14:00:00Z,Assembly,ASM02,1895,84,95.76,86.67,76.09,63.15
2026-09-18T14:00:00Z,Assembly,ASM05,2468,71,97.2,90.0,88.16,77.13
2026-09-18T14:00:00Z,Molding,MLD03,1515,49,96.87,81.67,68.38,54.1
2026-09-18T14:00:00Z,Molding,MLD04,2419,39,98.43,86.67,85.92,73.3
2026-09-18T14:00:00Z,Molding,MLD05,1477,98,93.77,83.33,65.16,50.92
2026-09-18T14:00:00Z,Coating,COT02,2274,62,97.33,100.0,73.02,71.08
2026-09-18T14:00:00Z,Coating,COT03,1980,53,97.41,98.33,68.91,66.01
2026-09-18T14:00:00Z,Packaging,PKG04,1583,94,94.39,86.67,64.51,52.77
2026-09-18T14:00:00Z,Packaging,PKG06,1811,134,93.1,83.33,75.29,58.41
2026-09-18T14:00:00Z,Packaging,PKG07,31,3,90.16,3.33,42.75,1.28
2026-09-18T14:00:00Z,Packaging,PKG08,1418,141,90.94,63.33,76.94,44.31
2026-09-18T14:00:00Z,Kitting,KIT03,1833,23,98.78,81.67,75.73,61.09
2026-09-18T14:00:00Z,Kitting,KIT04,2862,60,97.96,100.0,88.53,86.73
2026-09-18T14:00:00Z,Kitting,KIT08,2000,34,98.34,91.67,71.58,64.53
2026-09-18T15:00:00Z,Assembly,ASM01,1929,83,95.88,68.33,86.58,56.73
2026-09-18T15:00:00Z,Assembly,ASM02,1997,93,95.57,85.0,81.96,66.57
2026-09-18T15:00:00Z,Assembly,ASM05,1510,54,96.53,63.33,77.19,47.19
2026-09-18T15:00:00Z,Molding,MLD03,1716,42,97.61,85.0,73.86,61.28
2026-09-18T15:00:00Z,Molding,MLD04,1978,29,98.56,75.0,81.09,59.95
2026-09-18T15:00:00Z,Molding,MLD05,1800,91,95.2,96.67,67.45,62.08
2026-09-18T15:00:00Z,Molding,MLD07,247,10,96.12,16.67,59.26,9.49
2026-09-18T15:00:00Z,Coating,COT02,1924,61,96.93,88.33,70.23,60.13
2026-09-18T15:00:00Z,Coating,COT03,1486,16,98.94,75.0,66.74,49.53
2026-09-18T15:00:00Z,Packaging,PKG04,1465,78,94.94,71.67,71.8,48.85
2026-09-18T15:00:00Z,Packaging,PKG06,1242,123,90.99,55.0,80.03,40.05
2026-09-18T15:00:00Z,Packaging,PKG07,654,72,90.14,68.33,44.27,27.27
2026-09-18T15:00:00Z,Packaging,PKG08,232,23,91.11,11.67,68.22,7.25
2026-09-18T15:00:00Z,Kitting,KIT03,395,3,99.36,18.33,72.28,13.17
2026-09-18T15:00:00Z,Kitting,KIT04,1848,6,99.7,66.67,84.28,56.01
2026-09-18T15:00:00Z,Kitting,KIT05,904,12,98.69,51.67,61.11,31.16
2026-09-18T15:00:00Z,Kitting,KIT08,1598,33,97.98,75.0,70.15,51.55
2026-09-18T16:00:00Z,Assembly,ASM01,3197,61,98.11,100.0,95.83,94.02
2026-09-18T16:00:00Z,Assembly,ASM02,1989,83,95.98,81.67,84.59,66.3
2026-09-18T16:00:00Z,Assembly,ASM05,2606,79,97.04,100.0,83.93,81.45
2026-09-18T16:00:00Z,Molding,MLD03,1042,31,97.11,51.67,74.2,37.23
2026-09-18T16:00:00Z,Molding,MLD04,2306,31,98.66,85.0,83.32,69.87
2026-09-18T16:00:00Z,Molding,MLD05,1046,53,95.18,70.0,54.12,36.06
2026-09-18T16:00:00Z,Molding,MLD06,1389,63,95.67,88.33,60.89,51.46
2026-09-18T16:00:00Z,Molding,MLD07,615,18,97.16,38.33,63.52,23.66
2026-09-18T16:00:00Z,Coating,COT01,1434,54,96.4,93.33,66.43,59.77
2026-09-18T16:00:00Z,Coating,COT02,2036,50,97.61,80.0,81.47,63.62
2026-09-18T16:00:00Z,Coating,COT03,1402,36,97.53,66.67,71.88,46.73
2026-09-18T16:00:00Z,Packaging,PKG04,2105,149,93.4,98.33,76.4,70.17
2026-09-18T16:00:00Z,Packaging,PKG05,397,61,86.75,28.33,62.13,15.27
2026-09-18T16:00:00Z,Packaging,PKG06,2129,178,92.3,86.67,85.86,68.69
2026-09-18T16:00:00Z,Packaging,PKG07,695,66,91.31,61.67,51.43,28.96
2026-09-18T16:00:00Z,Packaging,PKG08,2063,253,89.06,95.0,76.18,64.45
2026-09-18T16:00:00Z,Kitting,KIT03,1493,23,98.46,70.0,72.19,49.76
2026-09-18T16:00:00Z,Kitting,KIT04,1176,3,99.74,45.0,79.41,35.64
2026-09-18T16:00:00Z,Kitting,KIT05,1719,45,97.46,88.33,68.86,59.28
2026-09-18T16:00:00Z,Kitting,KIT08,1854,7,99.64,91.67,65.49,59.82
2026-09-18T17:00:00Z,Assembly,ASM01,2813,112,96.17,90.0,95.59,82.74
2026-09-18T17:00:00Z,Assembly,ASM02,2444,124,95.17,100.0,85.59,81.45
2026-09-18T17:00:00Z,Assembly,ASM05,933,29,96.97,35.0,85.91,29.16
2026-09-18T17:00:00Z,Molding,MLD03,1484,38,97.52,73.33,74.1,52.99
2026-09-18T17:00:00Z,Molding,MLD04,2287,34,98.53,85.0,82.74,69.3
2026-09-18T17:00:00Z,Molding,MLD05,1601,104,93.91,100.0,58.77,55.19
2026-09-18T17:00:00Z,Molding,MLD06,1272,52,96.06,78.33,62.63,47.13
2026-09-18T17:00:00Z,Molding,MLD07,910,33,96.48,53.33,68.02,35.0
2026-09-18T17:00:00Z,Coating,COT01,678,27,96.2,50.0,58.69,28.23
2026-09-18T17:00:00Z,Coating,COT02,2118,55,97.46,90.0,75.47,66.2
2026-09-18T17:00:00Z,Coating,COT03,734,9,98.82,38.33,64.57,24.46
2026-09-18T17:00:00Z,Packaging,PKG04,911,46,95.22,41.67,76.55,30.37
2026-09-18T17:00:00Z,Packaging,PKG05,515,79,86.68,41.67,54.88,19.82
2026-09-18T17:00:00Z,Packaging,PKG06,2112,171,92.5,90.0,81.85,68.14
2026-09-18T17:00:00Z,Packaging,PKG07,1231,111,91.74,100.0,55.89,51.27
2026-09-18T17:00:00Z,Packaging,PKG08,1479,181,89.1,78.33,66.24,46.23
2026-09-18T17:00:00Z,Kitting,KIT03,2592,24,99.09,100.0,87.21,86.41
2026-09-18T17:00:00Z,Kitting,KIT04,1465,31,97.96,50.0,90.64,44.39
2026-09-18T17:00:00Z,Kitting,KIT05,1510,41,97.33,88.33,60.57,52.08
2026-09-18T17:00:00Z,Kitting,KIT07,1418,3,99.8,58.33,81.21,47.28
2026-09-18T17:00:00Z,Kitting,KIT08,1632,30,98.18,85.0,63.07,52.63
2026-09-18T18:00:00Z,Assembly,ASM01,950,36,96.4,31.67,91.57,27.95
2026-09-18T18:00:00Z,Assembly,ASM02,1688,62,96.45,71.67,81.4,56.26
2026-09-18T18:00:00Z,Assembly,ASM05,2644,37,98.63,100.0,83.76,82.62
2026-09-18T18:00:00Z,Molding,MLD03,1200,76,94.01,70.0,65.13,42.86
2026-09-18T18:00:00Z,Molding,MLD04,1966,23,98.86,78.33,76.92,59.57
2026-09-18T18:00:00Z,Molding,MLD05,1192,78,93.88,83.33,52.55,41.11
2026-09-18T18:00:00Z,Molding,MLD06,1589,93,94.45,100.0,62.29,58.84
2026-09-18T18:00:00Z,Molding,MLD07,1678,42,97.59,100.0,66.14,64.54
2026-09-18T18:00:00Z,Coating,COT01,1386,34,97.58,100.0,59.19,57.76
2026-09-18T18:00:00Z,Coating,COT02,1796,146,92.47,81.67,74.31,56.11
2026-09-18T18:00:00Z,Coating,COT03,2271,66,97.17,100.0,77.91,75.71
2026-09-18T18:00:00Z,Packaging,PKG04,1382,64,95.6,71.67,67.25,46.08
2026-09-18T18:00:00Z,Packaging,PKG05,107,15,87.6,8.33,56.13,4.1
2026-09-18T18:00:00Z,Packaging,PKG06,1717,229,88.22,75.0,83.69,55.37
2026-09-18T18:00:00Z,Packaging,PKG07,541,55,90.81,55.0,45.12,22.54
2026-09-18T18:00:00Z,Packaging,PKG08,1676,163,91.13,86.67,66.3,52.36
2026-09-18T18:00:00Z,Kitting,KIT03,1056,56,94.95,50.0,74.13,35.19
2026-09-18T18:00:00Z,Kitting,KIT04,2335,45,98.12,81.67,88.31,70.77
2026-09-18T18:00:00Z,Kitting,KIT05,1072,30,97.25,61.67,61.64,36.97
2026-09-18T18:00:00Z,Kitting,KIT07,2051,2,99.9,81.67,83.78,68.35
2026-09-18T18:00:00Z,Kitting,KIT08,1825,106,94.53,93.33,66.72,58.86
2026-09-18T19:00:00Z,Assembly,ASM01,1812,54,97.13,65.0,84.43,53.3
2026-09-18T19:00:00Z,Assembly,ASM02,1664,73,95.79,73.33,78.96,55.47
2026-09-18T19:00:00Z,Assembly,ASM05,1870,59,96.96,76.67,78.6,58.43
2026-09-18T19:00:00Z,Molding,MLD03,1820,112,94.2,95.0,72.63,64.99
2026-09-18T19:00:00Z,Molding,MLD04,2055,51,97.56,83.33,76.58,62.26
2026-09-18T19:00:00Z,Molding,MLD05,216,15,93.47,15.0,53.22,7.46
2026-09-18T19:00:00Z,Molding,MLD06,356,14,96.24,21.67,63.26,13.19
2026-09-18T19:00:00Z,Molding,MLD07,902,22,97.62,51.67,68.75,34.68
2026-09-18T19:00:00Z,Coating,COT01,1008,27,97.42,75.0,57.46,41.99
2026-09-18T19:00:00Z,Coating,COT02,2361,177,93.02,100.0,79.33,73.79
2026-09-18T19:00:00Z,Coating,COT03,1568,56,96.56,76.67,70.58,52.25
2026-09-18T19:00:00Z,Packaging,PKG05,1155,173,86.96,100.0,51.11,44.44
2026-09-18T19:00:00Z,Packaging,PKG06,1520,207,88.02,78.33,71.09,49.02
2026-09-18T19:00:00Z,Packaging,PKG07,961,91,91.31,85.0,51.57,40.03
2026-09-18T19:00:00Z,Packaging,PKG08,1861,195,90.53,100.0,64.23,58.15
2026-09-18T19:00:00Z,Kitting,KIT04,2503,44,98.29,91.67,84.17,75.84
2026-09-18T19:00:00Z,Kitting,KIT05,1447,17,98.86,73.33,68.81,49.88
2026-09-18T19:00:00Z,Kitting,KIT07,2134,16,99.24,81.67,87.77,71.14
2026-09-18T20:00:00Z,Assembly,ASM01,2047,52,97.53,66.67,92.61,60.22
2026-09-18T20:00:00Z,Assembly,ASM05,2252,45,98.02,91.67,78.31,70.37
2026-09-18T20:00:00Z,Molding,MLD03,332,8,97.72,18.33,66.2,11.86
2026-09-18T20:00:00Z,Molding,MLD04,2173,33,98.52,83.33,80.22,65.86
2026-09-18T20:00:00Z,Molding,MLD05,865,52,94.3,53.33,59.34,29.84
2026-09-18T20:00:00Z,Molding,MLD06,1622,59,96.47,96.67,64.43,60.08
2026-09-18T20:00:00Z,Molding,MLD07,1635,69,95.97,93.33,70.19,62.87
2026-09-18T20:00:00Z,Coating,COT01,1070,24,97.83,76.67,59.42,44.56
2026-09-18T20:00:00Z,Coating,COT02,1214,25,98.0,53.33,72.59,37.94
2026-09-18T20:00:00Z,Coating,COT03,1458,44,97.08,66.67,75.08,48.59
2026-09-18T20:00:00Z,Packaging,PKG04,2006,95,95.49,96.67,72.44,66.87
2026-09-18T20:00:00Z,Packaging,PKG05,682,104,86.72,48.33,62.55,26.22
2026-09-18T20:00:00Z,Packaging,PKG06,1740,134,92.84,78.33,77.18,56.13
2026-09-18T20:00:00Z,Packaging,PKG07,837,93,90.04,68.33,56.67,34.87
2026-09-18T20:00:00Z,Packaging,PKG08,342,41,89.19,16.67,71.94,10.69
2026-09-18T20:00:00Z,Kitting,KIT03,1371,34,97.6,58.33,80.28,45.71
2026-09-18T20:00:00Z,Kitting,KIT04,2212,14,99.38,80.0,84.32,67.03
2026-09-18T20:00:00Z,Kitting,KIT07,2157,11,99.5,91.67,78.82,71.89
2026-09-18T20:00:00Z,Kitting,KIT08,1448,11,99.23,63.33,74.33,46.71
2026-09-18T21:00:00Z,Assembly,ASM01,251,9,96.47,8.33,91.97,7.39
2026-09-18T21:00:00Z,Assembly,ASM02,1932,90,95.57,86.67,77.75,64.4
2026-09-18T21:00:00Z,Assembly,ASM05,1825,26,98.61,75.0,77.12,57.03
2026-09-18T21:00:00Z,Molding,MLD03,2168,68,96.94,100.0,79.86,77.42
2026-09-18T21:00:00Z,Molding,MLD04,1665,21,98.75,66.67,76.64,50.46
2026-09-18T21:00:00Z,Molding,MLD05,1041,71,93.63,66.67,57.51,35.9
2026-09-18T21:00:00Z,Molding,MLD06,1231,59,95.44,68.33,69.89,45.58
2026-09-18T21:00:00Z,Molding,MLD07,1411,43,97.08,78.33,71.39,54.29
2026-09-18T21:00:00Z,Coating,COT02,1793,47,97.43,83.33,69.02,56.04
2026-09-18T21:00:00Z,Coating,COT03,2161,43,98.04,100.0,73.46,72.02
2026-09-18T21:00:00Z,Packaging,PKG04,1680,89,94.95,95.0,62.08,56.0
2026-09-18T21:00:00Z,Packaging,PKG05,623,103,85.81,46.67,59.82,23.96
2026-09-18T21:00:00Z,Packaging,PKG06,1481,136,91.56,70.0,74.54,47.77
2026-09-18T21:00:00Z,Packaging,PKG07,1077,121,89.89,100.0,49.93,44.88
2026-09-18T21:00:00Z,Kitting,KIT03,1190,10,99.17,55.0,72.72,39.67
2026-09-18T21:00:00Z,Kitting,KIT04,2650,21,99.2,100.0,80.95,80.3
2026-09-18T21:00:00Z,Kitting,KIT07,1853,5,99.72,83.33,74.31,61.75
2026-09-18T21:00:00Z,Kitting,KIT08,1855,51,97.34,86.67,70.93,59.84
2026-09-18T22:00:00Z,Assembly,ASM01,2960,78,97.44,100.0,89.36,87.07
2026-09-18T22:00:00Z,Assembly,ASM02,1560,54,96.64,71.67,75.08,52.0
2026-09-18T22:00:00Z,Assembly,ASM05,2075,51,97.59,76.67,86.66,64.84
2026-09-18T22:00:00Z,Molding,MLD03,1481,53,96.57,75.0,73.01,52.88
2026-09-18T22:00:00Z,Molding,MLD04,2076,11,99.49,80.0,79.03,62.9
2026-09-18T22:00:00Z,Molding,MLD05,1458,94,93.96,93.33,57.35,50.29
2026-09-18T22:00:00Z,Molding,MLD06,791,45,94.62,48.33,64.03,29.28
2026-09-18T22:00:00Z,Molding,MLD07,1162,51,95.8,76.67,60.86,44.7
2026-09-18T22:00:00Z,Coating,COT01,361,8,97.85,21.67,71.01,15.05
2026-09-18T22:00:00Z,Coating,COT02,1428,44,97.02,68.33,67.33,44.64
2026-09-18T22:00:00Z,Coating,COT03,1315,38,97.18,61.67,73.16,43.84
2026-09-18T22:00:00Z,Packaging,PKG04,1806,94,95.06,93.33,67.86,60.21
2026-09-18T22:00:00Z,Packaging,PKG05,67,10,86.91,5.0,59.6,2.59
2026-09-18T22:00:00Z,Packaging,PKG06,2003,145,93.25,88.33,78.43,64.6
2026-09-18T22:00:00Z,Packaging,PKG07,980,97,91.03,85.0,52.76,40.82
2026-09-18T22:00:00Z,Packaging,PKG08,335,35,90.43,15.0,77.2,10.47
2026-09-18T22:00:00Z,Kitting,KIT03,1829,22,98.82,85.0,72.6,60.98
2026-09-18T22:00:00Z,Kitting,KIT04,1024,7,99.31,40.0,78.08,31.02
2026-09-18T22:00:00Z,Kitting,KIT05,979,34,96.64,55.0,63.49,33.75
2026-09-18T22:00:00Z,Kitting,KIT07,2188,2,99.9,93.33,78.23,72.95
2026-09-18T22:00:00Z,Kitting,KIT08,1215,23,98.1,61.67,64.8,39.2
2026-09-18T23:00:00Z,Assembly,ASM01,2544,63,97.58,91.67,83.64,74.81
2026-09-18T23:00:00Z,Assembly,ASM02,1638,50,97.05,80.0,70.31,54.59
2026-09-18T23:00:00Z,Assembly,ASM05,1608,36,97.79,58.33,88.09,50.25
2026-09-18T23:00:00Z,Molding,MLD03,1311,36,97.3,71.67,67.15,46.83
2026-09-18T23:00:00Z,Molding,MLD04,1968,17,99.17,81.67,73.63,59.63
2026-09-18T23:00:00Z,Molding,MLD05,1225,66,94.9,75.0,59.36,42.25
2026-09-18T23:00:00Z,Molding,MLD06,769,36,95.55,45.0,66.21,28.47
2026-09-18T23:00:00Z,Molding,MLD07,1557,50,96.89,100.0,61.79,59.87
2026-09-18T23:00:00Z,Coating,COT01,1357,37,97.32,91.67,63.4,56.56
2026-09-18T23:00:00Z,Coating,COT02,2054,33,98.41,93.33,69.89,64.19
2026-09-18T23:00:00Z,Coating,COT03,1606,36,97.81,73.33,74.64,53.54
2026-09-18T23:00:00Z,Packaging,PKG04,1808,100,94.74,83.33,76.35,60.28
2026-09-18T23:00:00Z,Packaging,PKG05,1321,177,88.17,100.0,57.64,50.82
2026-09-18T23:00:00Z,Packaging,PKG06,1428,141,91.02,63.33,79.91,46.06
2026-09-18T23:00:00Z,Packaging,PKG07,755,81,90.34,76.67,45.39,31.44
2026-09-18T23:00:00Z,Packaging,PKG08,1895,226,89.34,100.0,66.3,59.23
2026-09-18T23:00:00Z,Kitting,KIT03,251,5,98.03,11.67,73.26,8.38
2026-09-18T23:00:00Z,Kitting,KIT04,330,7,98.05,11.67,87.55,10.01
2026-09-18T23:00:00Z,Kitting,KIT05,1118,30,97.36,63.33,62.5,38.54
2026-09-18T23:00:00Z,Kitting,KIT07,2516,36,98.58,100.0,85.07,83.86
2026-09-18T23:00:00Z,Kitting,KIT08,1842,43,97.7,81.67,74.46,59.41
2026-09-19T00:00:00Z,Assembly,ASM01,2447,88,96.54,86.67,86.03,71.97
2026-09-19T00:00:00Z,Assembly,ASM02,2018,91,95.68,98.33,71.5,67.27
2026-09-19T00:00:00Z,Assembly,ASM05,2294,71,97.01,85.0,86.94,71.69
2026-09-19T00:00:00Z,Molding,MLD03,1370,27,98.06,73.33,68.04,48.93
2026-09-19T00:00:00Z,Molding,MLD04,1480,7,99.55,61.67,73.07,44.86
2026-09-19T00:00:00Z,Molding,MLD05,1084,64,94.42,65.0,60.91,37.38
2026-09-19T00:00:00Z,Molding,MLD06,788,49,94.11,48.33,64.2,29.2
2026-09-19T00:00:00Z,Molding,MLD07,1727,61,96.58,95.0,72.4,66.43
2026-09-19T00:00:00Z,Coating,COT01,1347,52,96.29,81.67,71.38,56.13
2026-09-19T00:00:00Z,Coating,COT02,2031,54,97.4,93.33,69.83,63.48
2026-09-19T00:00:00Z,Coating,COT03,1136,17,98.53,51.67,74.38,37.86
2026-09-19T00:00:00Z,Packaging,PKG04,1632,112,93.59,81.67,71.18,54.4
2026-09-19T00:00:00Z,Packaging,PKG05,172,27,86.29,13.33,57.58,6.62
2026-09-19T00:00:00Z,Packaging,PKG06,2150,201,91.45,91.67,82.74,69.36
2026-09-19T00:00:00Z,Packaging,PKG07,809,93,89.68,70.0,53.67,33.69
2026-09-19T00:00:00Z,Packaging,PKG08,910,104,89.78,41.67,75.99,28.43
2026-09-19T00:00:00Z,Kitting,KIT03,1288,22,98.35,53.33,81.88,42.95
2026-09-19T00:00:00Z,Kitting,KIT04,2829,38,98.69,100.0,86.87,85.73
2026-09-19T00:00:00Z,Kitting,KIT05,1825,36,98.05,90.0,71.32,62.93
2026-09-19T00:00:00Z,Kitting,KIT07,1110,1,99.9,43.33,85.45,36.99
2026-09-19T00:00:00Z,Kitting,KIT08,1931,24,98.78,90.0,70.08,62.31
